0.9984917,69.1,0.0,12.974252
0.72348485,50,0.0,10.06623
0.4515873,66,0.0,15.434886
0.91969112,50.9,0.0,6.039738
0.56575683,55.9,0.0,38.475368
0.947479,77.5,0.0,7.605596
0.66385135,46.9,0.0,25.501116
0.77514231,57,0.0,25.501116
0.37100737,68,0.023622,8.052984
0.33636364,77.5,0.0,7.605596
1.22750424,78.1,0.0,28.632832
0.68217054,66.9,0.0,10.513618
0.64772727,77,0.0,18.119214
1.06539075,70,0.0,2.013246
0.37322515,73.9,0.0,18.119214
0.7328629,77,0.0,31.093466
0.90988836,60.8,0.0,40.936002
0.50980392,64.8,0.0,18.119214
0.62931034,53.1,0.023622,12.974252
0.61458333,75.9,0.0,40.936002
0.96943973,54.7,0.047244,29.974996
1.24941724,57.9,0.0,28.632832
0.87076649,82.4,0.0,36.014734
0.82404951,64.9,0.0,31.093466
0.77142858,68,0.0,51.44962
0.5970696,62.6,0.0,51.44962
0.64761904,91.9,0.0,28.632832
0.50319285,68,0.0,10.513618
1.11071429,72.3,0.0,25.501116
0.625,77,0.0,33.5541
1.05357143,77,0.0,23.040482
0.45777027,53.6,0.0,33.5541
0.55417956,75.2,0.0,28.632832
0.55714285,53.1,0.0,25.501116
0.03571429,82.4,0.092126,23.040482
0.68138528,71.6,0.0,20.579848
0.7761438,80.6,0.0,28.632832
0.70571096,63.7,0.0,15.434886
0.53214286,48,0.0,31.093466
0.91025641,66.9,0.0,7.605596
0.68627451,60.8,0.0,2.460634
0.30952381,63,0.0,28.632832
0.8295626,91,0.0,18.119214
0.94070513,59,0.0,36.014734
0.89375,73.9,0.0,38.475368
0.77896613,68.9,0.0,18.119214
0.82142857,48.9,0.047244,44.067718
1.2027972,81,0.0,28.632832
0.84468865,66,0.493701,31.093466
1.01680672,70.7,0.0,20.579848
0.69942611,54,0.0,18.119214
0.93809524,54.5,0.0,18.119214
0.92586873,73.6,0.0,28.632832
0.65641026,66.9,0.120473,28.632832
0.50555556,84.2,0.0,25.501116
0.73371648,57,0.0,23.040482
0.64513556,69.1,0.0,36.014734
0.56403941,68,0.0,7.605596
0.92857143,60.1,0.0,12.974252
0.60389611,50.7,0.0,12.079476
1.09198606,89.1,0.0,18.119214
0.95781147,52,0.120473,40.936002
0.61072261,90,0.0,31.093466
0.55502846,64.9,0.0,23.040482
0.60446248,57.4,0.0,29.974996
0.73321709,57.9,0.0,40.936002
0.39338235,46.4,0.0,48.988986
0.50556439,60.1,0.0,20.579848
0.53333333,81.9,0.0,28.632832
0.23271889,57,0.0,20.579848
0.73232323,77,0.0,20.579848
0.51838235,52,0.047244,18.119214
0.56575683,80.1,0.0,15.434886
0.52020202,82,0.0,23.040482
0.77521008,59.4,0.0,18.119214
0.73333333,64,0.0,18.119214
0.44009216,59,0.0,23.040482
0.91851852,64,0.0,18.119214
1.12690952,63,0.0,15.434886
0.66873065,87.1,0.0,38.475368
1.0743034,61,0.0,10.513618
0.57002457,80.6,0.0,18.119214
0.94711538,50,0.0,23.040482
0.46403941,48.2,0.0,20.579848
0.5012407,35.1,0.0,36.014734
0.6,59.4,0.0,18.119214
1.09170654,54.1,0.0,20.579848
0.87645687,85.3,0.0,18.119214
0.89368771,66.9,0.0,7.605596
0.24080882,52.7,0.0,25.948504
0.53571429,46,0.0,25.501116
0.68432055,68,0.84567,44.067718
0.43529412,61,0.0,33.5541
0.91463415,41,0.0,28.632832
1.09752322,55.4,0.0,20.579848
0.8088578,60.1,0.0,25.501116
0.7745098,64.4,0.115748,15.434886
0.48076923,46,0.0,25.501116
0.5882353,81,0.0,23.040482
0.92710893,55.9,0.0,28.632832
0.94312394,61,0.0,7.605596
0.85143288,66,0.0,23.040482
0.80397022,40.1,0.0,25.501116
0.48888889,57.2,0.0,20.579848
0.81148649,61.5,0.0,31.093466
0.90962838,61,0.0,7.605596
0.58455598,44.1,0.0,33.5541
0.60375939,43.7,0.0,12.974252
0.91963109,59,0.0,33.5541
0.84478935,68.7,0.0,33.5541
0.7047619,50,0.0,20.579848
0.7486631,57.9,0.0,20.579848
0.4916388,60.1,0.0,31.093466
0.65765765,75.9,0.0,12.974252
0.5224359,60.1,0.0,31.093466
0.86348684,55.9,0.0,36.014734
0.86348684,73.9,0.0,18.119214
0.7016129,79.9,0.0,23.040482
0.51904762,57.4,0.0,28.632832
0.70631666,64,0.0,20.579848
0.96907994,60.1,0.0,18.119214
0.36818687,48,0.028346,12.974252
0.55765765,38.7,0.0,12.974252
0.70036765,55.9,0.0,40.936002
0.71034483,42.1,0.0,20.579848
0.48897059,60.8,0.0,12.974252
0.92123552,68,0.0,20.579848
1.37593985,44.4,0.0,12.974252
0.95623342,44.6,0.0,15.434886
0.77749843,53.1,0.047244,7.605596
0.52884615,44.6,0.0,15.434886
0.38285714,55,0.0,10.513618
0.86666667,55,0.0,10.513618
1.02222222,62.1,0.0,28.632832
0.78535353,44.2,0.0,4.921268
0.26666666,77,0.0,15.434886
1.03362573,59.5,0.0,23.040482
0.67142857,57,0.0,28.632832
0.50446429,59,0.0,20.579848
1.01120448,48.2,0.0,12.079476
0.90737564,84.6,0.0,28.632832
0.51597051,54,0.0,20.579848
0.31556949,64,0.0,18.119214
0.74761904,78.1,0.0,10.513618
0.58610038,64,0.0,28.632832
0.44497607,68,0.0,15.434886
0.43921568,61,0.0,6.039738
0.68121442,79,0.0,31.093466
0.73648649,46.6,0.0,31.093466
0.76923077,58.5,0.0,4.026492
0.82961125,60.1,0.0,20.579848
0.69411765,64,0.0,25.501116
0.73571428,63,0.0,18.119214
0.39230769,58.5,0.0,4.026492
0.91353383,60.1,0.092126,12.974252
0.27586206,82.2,0.0,33.5541
0.33908046,55.4,0.0,15.434886
0.65277778,63.5,0.0,12.974252
0.61866359,71.1,0.0,7.605596
0.5247678,61,0.0,25.501116
0.60558069,60.8,0.0,18.119214
1.18421053,59.4,0.0,16.105968
0.6879085,84,0.0,10.513618
0.29282407,68,0.0,10.513618
0.42083333,48.9,0.0,38.475368
0.60446248,73.9,0.0,16.105968
0.68768473,72.5,0.0,28.632832
0.79722222,43,0.0,12.974252
0.37647059,62.1,0.0,18.119214
0.69562243,39.9,0.0,36.014734
0.67543859,81.5,0.0,25.501116
0.9704301,55.9,0.0,51.44962
0.43697479,37.4,0.0,23.040482
0.57272727,55.9,0.0,51.44962
0.13571429,70,0.0,12.974252
0.78787879,71.6,0.0,12.079476
0.95686274,64.9,0.0,20.579848
0.61072261,57.9,0.0,31.093466
0.87619047,72,0.0,28.632832
0.90466532,32,0.0,20.579848
1.01217391,43,0.0,28.632832
0.96834457,55,0.0,36.014734
0.94197138,45,0.0,18.119214
0.93665541,30.2,0.0,10.513618
0.63636363,61,0.0,18.119214
0.40969899,43,0.0,28.632832
0.98888889,36,0.047244,14.54011
0.76522436,37.9,0.0,7.605596
0.69696969,79.5,0.27874,7.605596
0.90840841,62.1,0.0,18.119214
0.83333333,56.7,0.162992,23.935258
0.89124839,48.9,0.0,54.133948
0.41428571,51.1,0.0,36.014734
0.45858762,48,0.0,18.119214
1.0814394,51.1,0.0,28.632832
0.57603687,54.7,0.0,10.06623
0.7035473,60.1,0.0,7.605596
0.66302952,44.4,0.0,40.041226
0.51904762,50,0.0,25.501116
0.56871345,46.9,0.0,44.067718
0.87844611,64.4,0.0,54.133948
0.69444444,48.9,0.0,18.119214
1.425,57.4,0.0,28.632832
0.85413534,57.6,0.0,29.974996
0.59795322,75.2,0.092126,44.067718
0.99099099,50,0.0,10.513618
0.5256167,63,0.0,38.475368
0.89493087,67.1,0.0,15.434886
0.66078432,60.1,0.0,15.434886
0.86532508,64.9,0.0,46.528352
0.48294931,55,0.0,23.040482
0.97748593,57.4,0.0,28.632832
0.43711967,64,0.0,18.119214
0.58677098,63.5,0.0,18.119214
0.4809221,82,0.0,12.974252
0.57142857,48,0.0,4.026492
0.81919851,51.8,0.0,23.040482
0.53274682,68.9,0.0,14.092722
0.53839286,61,0.023622,40.936002
0.3,55,0.092126,10.513618
0.78168498,61,0.0,12.974252
0.69814241,52.2,0.0,4.921268
0.65535714,52.2,0.0,4.921268
0.32903226,57.9,0.047244,20.579848
0.51470588,57,0.0,25.501116
0.65840841,60.1,0.115748,10.513618
0.64154412,82,0.0,40.936002
0.51008065,54.3,0.047244,25.501116
0.31818182,50,0.0,25.501116
1.35714286,80.6,0.0,36.014734
0.73232323,64.4,0.0,12.974252
0.68095238,54,0.0,4.921268
0.54056795,77,0.0,36.014734
0.97575758,65.3,0.0,25.501116
0.76286765,50,0.0,28.632832
0.0,66.7,0.0,33.5541
1.13702074,75.2,0.0,33.5541
0.35416667,38.7,0.0,33.5541
0.40625,82,0.0,15.434886
0.58080808,42.1,0.0,28.632832
0.82862903,64,0.0,23.040482
0.69004525,53.8,0.0,19.908766
0.21428572,66.7,0.0,33.5541
0.85797342,62.1,0.0,10.513618
1.00075758,38.7,0.0,33.5541
0.34879032,55,0.0,23.040482
0.89959432,62.1,0.0,28.632832
0.62745098,61,0.0,10.513618
0.9235023,66,0.0,20.579848
0.23271889,77,0.0,23.040482
0.78947368,50,0.0,33.5541
0.51612904,50.2,0.0,28.632832
0.94285714,55.2,0.0,31.093466
0.98739496,77.4,0.0,18.119214
0.83397684,75.2,0.0,38.475368
0.77857143,51.1,0.0,28.632832
0.47132617,84,0.0,18.119214
0.5625,78.8,0.0,38.475368
1.01658986,46.4,0.0,38.475368
0.55108359,84.2,0.0,40.936002
0.99642857,43,0.0,40.936002
0.57157258,81,0.0,28.632832
0.60267857,77,0.27874,31.093466
0.58306452,63,0.0,15.434886
0.81611722,79.9,0.0,12.974252
0.53972154,77.5,0.0,7.605596
0.93358634,75.2,0.27874,31.093466
0.76768293,59,0.0,31.093466
0.86718146,86,0.0,7.605596
1.00961538,82.9,0.0,40.936002
0.77777777,79,0.0,23.040482
0.5483871,72,0.0,20.579848
0.5625,60.1,0.0,18.119214
0.72321429,73,0.092126,28.632832
0.76010101,71.1,0.070866,18.119214
0.29462365,85.1,0.0,12.974252
0.46306818,77,0.0,36.014734
1.34761905,80.4,0.0,18.119214
0.81428572,78.1,0.0,38.475368
0.62335526,78.8,0.0,31.093466
0.76666666,82.9,0.0,10.513618
0.86186931,79,0.0,7.605596
0.28354978,73.9,0.0,18.119214
0.78402904,68.7,0.0,23.040482
0.58874459,78.8,0.0,7.605596
0.625,51.8,0.047244,15.434886
0.59375,43.9,0.0,18.119214
0.71666667,66.2,0.13937,38.475368
0.46394687,71.1,0.0,44.067718
0.50319285,47.8,0.0,28.632832
0.60434783,52.7,0.0,12.974252
0.61402027,82.9,0.0,25.501116
0.94256757,91,0.0,10.513618
0.60089286,80.6,0.070866,12.974252
0.63063063,75.7,0.0,23.040482
1.21048321,52.7,0.0,12.974252
0.24047619,78.1,0.092126,29.527608
0.90902255,96.1,0.0,7.605596
0.7204301,61,0.0,38.475368
0.4847973,66.2,0.023622,12.974252
0.32589286,63,0.0,61.963238
0.66543779,75.9,0.0,12.974252
0.90555556,64.9,0.0,36.014734
0.49420849,48.9,0.0,36.014734
0.64746544,42.6,0.0,25.501116
0.9902439,64,0.0,20.579848
0.5160473,82,0.0,23.040482
0.52102102,44.1,0.0,15.434886
1.33508772,48.2,0.0,72.029468
0.57232143,57,0.0,38.475368
1.30722154,64.9,0.0,28.632832
0.95626577,60.1,0.0,7.605596
0.66586538,64,0.0,10.513618
0.63071896,66,0.0,33.5541
0.82670906,96.1,0.0,38.475368
0.65740741,64.9,0.0,48.541598
0.8015873,48.2,0.023622,31.093466
0.50822368,71.1,0.0,33.5541
0.76208378,86.4,0.0,38.475368
0.57657657,84.9,0.0,38.475368
0.59633699,57.9,0.0,15.434886
0.36213235,84,0.0,25.501116
1.06254827,69.8,0.023622,15.434886
0.88461538,69.1,0.0,10.513618
0.75357143,57.9,0.0,61.963238
0.63233082,63,0.0,38.475368
0.76190476,63,0.0,23.040482
0.87878788,90,0.0,40.936002
0.7761438,84.2,0.0,31.093466
0.51410658,75.9,0.0,28.632832
0.68817204,82,0.0,23.040482
0.37903226,75.9,0.0,36.014734
0.50347222,61,0.0,0.0
0.29670329,81,0.0,12.974252
1.2893617,71.1,0.023622,28.632832
0.7934066,82,0.0,40.936002
0.95441176,66,0.0,36.014734
0.88270676,51.8,0.092126,25.501116
0.59285714,64,0.0,18.119214
0.72727272,80.6,0.0,25.501116
0.86511156,80.6,0.0,28.632832
1.21235521,63,0.092126,18.119214
0.35384615,69.1,0.0,18.119214
0.48181818,54,0.047244,23.040482
0.65,64.9,0.023622,10.513618
0.8998708,66,0.0,31.093466
0.96953405,70,0.0,23.040482
1.0,82.9,0.0,18.119214
0.80628803,75.9,0.0,15.434886
0.73161765,60.1,0.0,38.475368
0.81547619,51.3,0.0,23.040482
0.67816092,55.4,0.047244,38.475368
0.91586538,51.3,0.0,23.040482
0.56964286,77,0.0,12.974252
0.80645162,81,0.0,25.501116
0.33491461,69.1,0.0,15.434886
0.47445887,55.9,0.0,31.093466
0.96060606,55.4,0.047244,38.475368
0.40909091,68.9,0.349606,7.605596
1.15147626,52.3,0.0,18.119214
0.78754579,64,0.0,28.632832
0.96616541,82.4,0.0,28.632832
0.76731601,62.1,0.0,15.434886
0.29464286,66.9,0.047244,18.119214
0.668357,64.9,0.0,33.5541
0.84527439,68,0.0,18.119214
0.74529074,64.9,0.0,15.434886
0.80392157,82.6,0.0,31.093466
0.68115942,48,0.047244,16.105968
0.54975369,57.2,0.0,12.079476
0.84605912,66.9,0.0,10.513618
0.69117647,57.9,0.0,46.528352
0.86186931,61,0.0,4.026492
0.60467836,46.8,0.0,15.434886
0.62777778,81,0.0,15.434886
0.52962963,71.1,0.0,56.594582
0.54210526,63,0.0,28.632832
0.68954249,46.9,0.047244,10.513618
0.72586873,69.1,0.0,18.119214
0.7249104,71.4,0.0,36.014734
0.0,64.9,0.0,15.434886
0.81329423,66.9,0.0,10.513618
0.61742424,66,0.0,23.040482
0.19677419,61,0.0,48.988986
0.8126935,64,0.0,18.119214
0.61430396,83.5,0.441733,33.5541
0.57518797,61,0.0,20.579848
0.65686274,63.9,0.0,18.119214
0.90261628,63.7,0.0,10.06623
0.64761904,61,0.0,40.936002
0.40263691,63,0.0,23.040482
0.51152074,64.9,0.0,20.579848
0.71925133,73,0.0,25.501116
0.63063063,48,0.023622,18.119214
0.47782258,67.1,0.0,28.632832
0.69047619,64.6,0.0,12.974252
0.48571429,66.9,0.0,18.119214
0.83119658,52.5,0.070866,12.974252
0.89848197,76.6,0.092126,31.093466
0.66607143,59,0.0,10.513618
0.64895636,64.9,0.0,25.501116
0.61868687,60.1,0.0,25.501116
1.14285715,80.6,0.0,44.067718
1.11695906,69.1,0.0,18.119214
0.03448276,53.1,0.023622,15.434886
0.87142857,84.2,0.0,25.501116
0.63292548,46.2,0.0,31.093466
0.48484848,79.9,0.0,38.475368
0.55902778,77,0.0,25.501116
1.05731523,73.6,0.0,28.632832
0.76254827,70,0.0,23.040482
0.81881533,51.1,0.0,23.040482
0.66666667,78.8,0.0,44.067718
0.44324971,45.1,0.070866,25.501116
0.82363977,72.1,0.0,23.040482
1.11755952,53.1,0.0,18.119214
1.0959707,86,0.0,44.067718
0.97856615,57,0.0,20.579848
0.77593722,71.1,0.0,33.5541
0.77073907,55.6,0.0,18.119214
0.5,51.1,0.028346,10.513618
0.61554622,52,0.0,4.026492
0.49242424,50.7,0.0,33.5541
0.58680556,66.9,0.0,33.5541
0.50794912,81.3,0.0,20.579848
0.71616541,50,0.047244,2.013246
0.74288425,50,0.0,36.014734
0.52262931,68,0.0,20.579848
0.58468468,52,0.394488,10.513618
0.54444445,52,0.0,25.501116
0.63063063,66,0.0,15.434886
1.03187803,78.8,0.0,28.632832
0.94375,80.6,0.0,18.119214
1.04880067,82.4,0.0,38.475368
0.54444445,61.3,0.0,20.579848
0.82539682,84.2,0.0,31.093466
0.60035843,57,0.0,15.434886
0.60829494,69.6,0.0,28.632832
0.85898617,93.9,0.0,28.632832
0.87191651,63.7,0.0,18.119214
0.68392857,63,0.0,28.632832
0.68138528,70.3,0.231496,15.434886
0.49285714,56.7,0.0,18.119214
0.27126436,42.8,0.0,12.974252
0.41515151,84,0.0,20.579848
1.0250896,47.5,0.0,20.579848
0.63122172,66,0.0,18.119214
0.87878788,68,0.0,12.974252
0.41515151,61.2,0.0,27.96175
0.75178571,82.4,0.0,12.974252
0.86842105,54,0.0,25.501116
1.26897019,93,0.0,15.434886
0.90096618,54,0.0,12.974252
0.53588516,46.2,0.0,18.119214
0.59975369,53.1,0.0,28.632832
0.84722222,64,0.0,18.119214
0.65803571,63,0.0,15.434886
0.64495798,51.4,0.0,25.501116
0.41995842,62.1,0.0,23.040482
0.65232558,67.5,0.0,10.513618
0.48713235,53.2,0.0,15.434886
0.54545454,98.1,0.0,15.434886
0.74509804,66.9,0.0,23.040482
0.33333333,84.9,0.0,18.119214
1.15238679,52,0.0,10.513618
0.75294118,62.6,0.0,10.513618
0.53125,62.4,0.047244,6.039738
0.76166328,62.6,0.0,10.513618
1.10135135,69.8,0.0,15.434886
0.63682432,57,0.0,23.040482
0.48294931,58.3,0.0,23.040482
0.41386555,70,0.0,25.501116
0.97285067,79,0.0,25.501116
0.7437276,68,0.0,15.434886
0.43529412,100,0.0,33.5541
1.04962406,64.6,0.0,4.026492
0.74791667,72,0.0,12.974252
0.46306818,63,0.0,6.039738
1.16456457,71.6,0.0,7.605596
0.59220779,69.1,0.0,7.605596
0.75686274,59,0.0,12.974252
0.77591973,73.4,0.0,12.974252
0.59415584,64.6,0.0,25.501116
0.67174796,66,0.0,25.501116
0.82251082,77,0.0,36.014734
0.46212121,99,0.0,33.5541
0.8172043,73,0.0,14.092722
0.73847377,62.6,0.0,38.475368
1.13888889,68,0.047244,25.501116
0.76883116,68.5,0.0,7.605596
1.09285714,73,0.0,12.974252
0.71180556,84,0.0,25.501116
0.84666667,64.6,0.0,25.501116
0.51111111,59,0.0,28.632832
0.88461538,66,0.0,18.119214
0.59047619,60.1,0.0,20.579848
0.50898588,68,0.0,10.06623
0.52955665,71.1,0.0,28.632832
0.37815126,50.4,0.0,15.434886
0.75546218,69.8,0.0,12.974252
0.60902255,64,0.0,18.119214
1.11388889,68,0.0,4.026492
0.46394687,57.4,0.0,21.922012
1.05641026,84,0.0,28.632832
1.25858124,64,0.0,18.119214
0.82672139,70,0.0,23.040482
1.01111111,95,0.0,28.632832
1.12123552,74.1,0.0,18.119214
1.01045296,75.2,0.070866,36.014734
0.58796764,59,0.047244,28.632832
0.78627451,71.1,0.0,20.579848
0.93199651,72,0.0,18.119214
0.53079179,71.6,0.0,4.921268
1.27954545,64.4,0.0,15.434886
0.67059891,63,0.0,25.501116
0.61458333,71.6,0.120473,31.093466
0.66785714,57.2,0.0,4.026492
0.62837838,75,0.0,12.974252
0.78301159,69.3,0.023622,21.922012
0.93888889,52.9,0.0,10.513618
0.53972154,66,0.0,7.605596
0.65840841,64,0.0,12.079476
1.00879765,84,0.0,23.040482
0.86617647,64,0.0,10.06623
0.97345768,60.3,0.0,25.501116
0.35416667,89.1,0.0,38.475368
0.57575757,70,0.0,15.434886
0.90873016,72,0.0,10.513618
0.85686274,78.8,0.0,20.579848
0.92383293,64.9,0.0,28.632832
0.67816092,64.9,0.0,16.105968
0.75675676,78.1,0.0,23.040482
1.04991088,59,0.0,15.434886
0.46012931,55.9,0.070866,15.434886
0.36236559,76.1,0.0,18.119214
0.83900929,68,0.0,12.974252
0.77777777,68,0.0,7.605596
0.81955485,71.1,0.0,38.475368
0.97187759,62.1,0.0,54.133948
0.91124661,79,0.0,36.014734
0.06896552,53.1,0.231496,15.434886
0.80769231,70,0.0,28.632832
0.77229438,71.1,0.0,20.579848
0.68954249,78.1,0.0,12.974252
1.05089286,68.9,0.441733,18.119214
0.42241379,79,0.0,10.513618
1.09926262,64.4,0.0,28.632832
0.46470588,68,0.0,18.119214
0.65464896,75.9,0.0,40.936002
0.67171717,71.6,0.0,15.434886
0.6498708,73,0.0,12.974252
0.97345768,69.1,0.0,7.605596
0.62756598,88,0.0,12.974252
0.03571429,77.5,0.0,20.579848
0.75,64.9,0.0,7.605596
0.50982143,57,0.0,15.434886
0.81686047,77,0.13937,23.040482
0.33986175,70,0.13937,16.105968
0.29032258,60.1,0.0,64.647566
0.32543103,81,0.0,10.513618
0.68627451,72,0.0,20.579848
0.71347249,72,0.047244,20.579848
0.84712838,71.6,0.0,18.119214
0.61428571,68,0.0,7.605596
0.90540541,78.3,0.0,25.501116
0.56695992,70,0.0,23.040482
0.94672657,80.4,0.0,10.513618
0.8126935,82.4,0.0,20.579848
0.68040541,79.7,0.0,25.501116
0.43087121,80.6,0.0,10.513618
0.384535,79,0.0,15.434886
0.48397436,66.9,0.0,23.040482
0.43571429,79,0.0,18.119214
0.77389277,71.6,0.0,20.579848
1.1174968,66.9,0.0,23.040482
0.74942529,66.9,0.0,18.119214
0.73245614,84.2,0.0,12.974252
0.89215686,64,0.0,31.093466
0.8622291,80.6,0.0,15.434886
0.38181818,80.1,0.0,12.974252
0.57582583,84,0.0,20.579848
1.25,64.9,0.0,23.040482
0.59375,72,0.0,8.94776
1.10241935,82.9,0.0,4.026492
0.71396397,73,0.0,20.579848
0.27647059,58.5,0.0,28.632832
0.76444159,82.4,0.0,31.093466
0.83111111,73.4,0.0,10.513618
0.67536782,78.4,0.0,33.5541
0.7929293,66,0.0,36.014734
0.6097973,82.9,0.0,31.093466
1.69156504,82,0.0,23.040482
0.97794118,75.2,0.0,40.936002
0.71893939,88,0.0,25.501116
0.6,84,0.0,6.039738
1.00834824,86.9,0.0,10.513618
1.01474202,84.2,0.0,12.974252
0.83868093,59,0.0,36.014734
0.85135135,75.9,0.0,10.513618
0.62756598,56.8,0.0,31.093466
0.43181818,69.1,0.0,10.513618
0.79773322,70,0.0,18.119214
0.66666666,82.9,0.0,10.513618
0.54377881,77,0.231496,36.014734
0.82667876,64,0.0,18.119214
0.89523809,73.4,1.114961,7.605596
0.59726295,78.6,0.0,36.014734
0.88571429,84.9,0.0,15.434886
0.54009216,77.9,0.0,31.093466
0.56875,73.4,0.092126,10.513618
0.8935299,90.5,0.0,23.040482
0.96425458,66.9,0.0,25.501116
0.54907162,77,0.023622,20.579848
0.67873303,87.1,0.0,25.501116
0.81919851,75,0.0,20.579848
0.80020704,75.9,0.0,12.974252
0.84204672,87.4,0.0,25.501116
0.67132867,56.3,0.0,20.579848
0.72190611,73.4,0.0,28.632832
0.57142858,86,0.0,15.434886
0.78571429,82.9,0.0,12.974252
0.76634768,68,0.0,38.475368
0.88927638,91,0.0,31.093466
0.46666666,62.1,0.0,28.632832
0.74712643,69.4,0.0,2.460634
1.07120743,78.3,0.0,25.501116
0.73732251,57.2,0.0,7.605596
0.88636364,60.8,0.0,23.040482
0.93720191,86,0.231496,25.501116
0.77761837,78.1,0.0,25.501116
0.56470588,61,0.0,38.475368
0.79166667,81.9,0.023622,20.579848
0.42083333,70.7,0.0,14.54011
0.85,69.1,0.0,40.936002
0.48484848,80.6,0.0,33.5541
0.65058479,95,0.0,18.119214
1.03508772,84,0.0,51.44962
0.44514106,78.6,0.0,23.040482
0.40263691,82,0.0,25.501116
0.63233082,62.1,0.0,31.093466
0.63063063,84,0.0,31.093466
0.51470588,87.1,0.0,36.014734
0.29166667,80.1,0.0,38.475368
1.03882784,75.9,0.0,15.434886
0.55050505,70,0.0,12.974252
0.44932079,71.6,0.0,29.974996
0.90949821,82.4,0.0,33.5541
0.47782258,69.1,0.27874,28.632832
0.38095238,78.1,0.0,31.093466
0.55436082,63,0.0,23.040482
0.74652778,84,0.0,31.988242
1.05303031,70,0.0,12.974252
0.86111111,59,0.0,33.5541
0.71794871,78.1,0.27874,25.501116
0.7368421,93,0.0,18.119214
0.55913978,79.5,0.0,20.579848
0.39677419,82,0.0,23.040482
0.51787271,78.6,0.0,25.501116
0.44633205,61.9,0.0,23.040482
0.86140351,84.9,0.0,20.579848
0.77589134,64,0.0,40.936002
0.4994709,79.5,0.0,18.119214
0.24695652,79,0.0,7.605596
0.92454212,51.3,0.092126,36.462122
0.49047619,80.1,0.0,33.5541
0.81609195,55.9,0.047244,31.093466
0.55,57,0.0,36.014734
0.76190476,80.1,0.0,33.5541
0.21195652,84,0.0,10.513618
0.82580645,68,0.0,7.605596
0.71171171,44.6,0.092126,74.490102
0.99832776,79,0.0,7.605596
0.55277778,97,0.0,20.579848
0.7929293,72,0.0,18.119214
0.69078947,60.1,0.0,15.434886
0.54375,60.1,0.0,33.5541
0.43766578,46.6,0.13937,31.093466
0.59379968,46.9,0.0,36.014734
0.84547591,99,0.0,10.513618
0.43181818,52,0.0,48.988986
0.71869829,82.4,0.27874,28.632832
0.70175438,70,0.0,7.605596
0.65952381,60.1,0.0,18.119214
0.82815735,52.9,0.092126,16.105968
0.8229665,64.9,0.0,15.434886
0.2835249,57,0.0,25.501116
0.82857143,48.4,0.0,36.014734
0.74146341,98.1,0.0,44.067718
0.61428571,82,0.0,23.040482
0.90769231,48.9,0.0,20.579848
0.68627451,53.4,0.0,10.513618
0.735,87.8,0.0,15.434886
0.93333334,55.9,0.0,28.409138
1.16791979,51.1,0.073228,33.5541
0.75548589,64,0.0,25.501116
